organization_id,tool_id,project_id,dashboard_id,dashboard_name,dashboard_json_template,dashboard_json,status,analysis_date,generation_date,creation_date,last_modified_date,dashboard_type,entity_id,entity_type,sub_category,category,context_id
ORG-001,SST-001,PR-001,SST-Insights-001,SST Insights Dashboard,,/Tool/SST/SST-Insights-001.json,Active,2018-11-12 12:11:58,2018-12-03 15:50:14,2018-11-12 12:11:58,2018-12-03 15:50:14,0,Tool,SST-001,,,
ORG-001,SST-001,PR-001,SST-Index-001,SST KPI Index Dashboard,,/Tool/SST/SST-Index-001.json,Active,2018-11-12 12:11:58,2018-12-03 15:50:14,2018-11-12 12:11:58,2018-12-03 15:50:14,0,Tool,SST-001,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-001,SST User Team Dashboard,,/Tool/SST/Questions/Q-001.json,Active,2018-11-12 12:11:58,2018-12-03 15:50:14,2018-11-12 12:11:58,2018-12-03 15:50:14,1,Question,Q-001,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-002,SST User Team Dashboard,,/Tool/SST/Questions/Q-002.json,Active,2018-11-12 12:11:58,2018-12-03 15:50:14,2018-11-12 12:11:58,2018-12-03 15:50:14,1,Question,Q-002,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-003,SST User Team Dashboard,,/Tool/SST/Questions/Q-003.json,Active,2018-11-12 12:11:58,2018-12-03 15:50:14,2018-11-12 12:11:58,2018-12-03 15:50:14,1,Question,Q-003,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-004,SST User Team Dashboard,,/Tool/SST/Questions/Q-004.json,Active,2018-11-12 12:11:58,2018-12-03 15:50:14,2018-11-12 12:11:58,2018-12-03 15:50:14,1,Question,Q-004,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-005,SST User Team Dashboard,,/Tool/SST/Questions/Q-005.json,Active,2018-11-12 12:11:58,2018-12-03 15:50:15,2018-11-12 12:11:58,2018-12-03 15:50:15,1,Question,Q-005,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-006,SST User Team Dashboard,,/Tool/SST/Questions/Q-006.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-006,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-007,SST User Team Dashboard,,/Tool/SST/Questions/Q-007.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-007,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-008,SST User Team Dashboard,,/Tool/SST/Questions/Q-008.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-008,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-009,SST User Team Dashboard,,/Tool/SST/Questions/Q-009.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-009,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-010,SST User Team Dashboard,,/Tool/SST/Questions/Q-010.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-010,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-011,SST User Team Dashboard,,/Tool/SST/Questions/Q-011.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-011,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-012,SST User Team Dashboard,,/Tool/SST/Questions/Q-012.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-012,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-013,SST User Team Dashboard,,/Tool/SST/Questions/Q-013.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-013,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-014,SST User Team Dashboard,,/Tool/SST/Questions/Q-014.json,Active,2018-11-12 12:11:59,2018-12-03 15:50:15,2018-11-12 12:11:59,2018-12-03 15:50:15,1,Question,Q-014,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-015,SST User Team Dashboard,,/Tool/SST/Questions/Q-015.json,Active,2018-11-12 12:12:00,2018-12-03 15:50:16,2018-11-12 12:12:00,2018-12-03 15:50:16,1,Question,Q-015,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-016,SST User Team Dashboard,,/Tool/SST/Questions/Q-016.json,Active,2018-11-12 12:12:00,2018-12-03 15:50:16,2018-11-12 12:12:00,2018-12-03 15:50:16,1,Question,Q-016,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-017,SST User Team Dashboard,,/Tool/SST/Questions/Q-017.json,Active,2018-11-12 12:12:00,2018-12-03 15:50:16,2018-11-12 12:12:00,2018-12-03 15:50:16,1,Question,Q-017,,,
ORG-001,SST-001,PR-001,SST-User-Team-Q-018,SST User Team Dashboard,,/Tool/SST/Questions/Q-018.json,Active,2018-11-12 12:12:01,2018-12-03 15:50:16,2018-11-12 12:12:01,2018-12-03 15:50:16,1,Question,Q-018,,,
ORG-001,SPP-001,PR-001,SPP-Insights-001,SPP  Insights Dashboard,,/Tool/SPP/SPP-Insights-001.json,Active,2018-11-16 14:05:48,2018-11-30 15:31:21,2018-11-16 14:05:48,2018-11-30 15:31:21,0,Tool,SPP-001,,,
ORG-001,SPP-001,PR-001,SPP-Index-001,SPP  KPI Index Dashboard,,/Tool/SPP/SPP-Index-001.json,Active,2018-11-16 14:05:48,2018-11-30 15:31:21,2018-11-16 14:05:48,2018-11-30 15:31:21,0,Tool,SPP-001,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-200,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-200.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:21,2018-11-16 14:05:49,2018-11-30 15:31:21,1,Question,Q-200,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-201,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-201.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:21,2018-11-16 14:05:49,2018-11-30 15:31:21,1,Question,Q-201,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-202,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-202.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:21,2018-11-16 14:05:49,2018-11-30 15:31:21,1,Question,Q-202,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-203,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-203.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:22,2018-11-16 14:05:49,2018-11-30 15:31:22,1,Question,Q-203,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-204,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-204.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:22,2018-11-16 14:05:49,2018-11-30 15:31:22,1,Question,Q-204,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-205,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-205.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:22,2018-11-16 14:05:49,2018-11-30 15:31:22,1,Question,Q-205,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-206,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-206.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:22,2018-11-16 14:05:49,2018-11-30 15:31:22,1,Question,Q-206,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-207,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-207.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:22,2018-11-16 14:05:49,2018-11-30 15:31:22,1,Question,Q-207,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-208,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-208.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:22,2018-11-16 14:05:49,2018-11-30 15:31:22,1,Question,Q-208,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-209,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-209.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:22,2018-11-16 14:05:49,2018-11-30 15:31:22,1,Question,Q-209,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-210,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-210.json,Active,2018-11-16 14:05:49,2018-11-30 15:31:22,2018-11-16 14:05:49,2018-11-30 15:31:22,1,Question,Q-210,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-211,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-211.json,Active,2018-11-16 14:05:51,2018-11-30 15:31:22,2018-11-16 14:05:51,2018-11-30 15:31:22,1,Question,Q-211,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-212,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-212.json,Active,2018-11-16 14:05:51,2018-11-30 15:31:22,2018-11-16 14:05:51,2018-11-30 15:31:22,1,Question,Q-212,,,
ORG-001,SPP-001,PR-001,SPP-User-Team-Q-213,SPP User Team Dashboard,,/Tool/SPP/Questions/Q-213.json,Active,2018-11-16 14:05:51,2018-11-30 15:31:22,2018-11-16 14:05:51,2018-11-30 15:31:22,1,Question,Q-213,,,
ORG-001,LIF-001,PR-001,LIF-Insights-001,LIF  Insights Dashboard,,/Tool/LIF/LIF-Insights-001.json,Active,2018-11-16 14:05:48,2018-11-30 14:44:30,2018-11-16 14:05:48,2018-11-30 14:44:30,0,Tool,LIF-001,,,
ORG-001,LIF-001,PR-001,LIF-Index-001,LIF  KPI Index Dashboard,,/Tool/LIF/LIF-Index-001.json,Active,2018-11-16 14:05:48,2018-11-30 14:44:30,2018-11-16 14:05:48,2018-11-30 14:44:30,0,Tool,LIF-001,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-300,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-300.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:30,2018-11-16 14:05:49,2018-11-30 14:44:30,1,Question,Q-300,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-301,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-301.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-301,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-302,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-302.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-302,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-303,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-303.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-303,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-304,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-304.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-304,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-305,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-305.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-305,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-306,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-306.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-306,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-307,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-307.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-307,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-308,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-308.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-308,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-309,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-309.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:31,2018-11-16 14:05:49,2018-11-30 14:44:31,1,Question,Q-309,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-310,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-310.json,Active,2018-11-16 14:05:49,2018-11-30 14:44:32,2018-11-16 14:05:49,2018-11-30 14:44:32,1,Question,Q-310,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-311,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-311.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-311,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-312,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-312.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-312,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-313,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-313.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-313,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-314,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-314.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-314,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-315,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-315.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-315,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-316,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-316.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-316,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-317,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-317.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-317,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-318,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-318.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-318,,,
ORG-001,LIF-001,PR-001,LIF-User-Team-Q-319,LIF User Team Dashboard,,/Tool/LIF/Questions/Q-319.json,Active,2018-11-16 14:05:51,2018-11-30 14:44:32,2018-11-16 14:05:51,2018-11-30 14:44:32,1,Question,Q-319,,,
ORG-001,AM-001,PR-001,AM-Insights-001,AM  Insights Dashboard,,/Tool/AM/AM-Insights-001.json,Active,2018-11-16 14:05:48,2018-11-30 14:45:33,2018-11-16 14:05:48,2018-11-30 14:45:33,0,Tool,AM-001,,,
ORG-001,AM-001,PR-001,AM-Index-001,AM  KPI Index Dashboard,,/Tool/AM/AM-Index-001.json,Active,2018-11-16 14:05:48,2018-11-30 14:45:33,2018-11-16 14:05:48,2018-11-30 14:45:33,0,Tool,AM-001,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-400,AM User Team Dashboard,,/Tool/AM/Questions/Q-400.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:33,2018-11-16 14:05:49,2018-11-30 14:45:33,1,Question,Q-400,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-401,AM User Team Dashboard,,/Tool/AM/Questions/Q-401.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-401,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-402,AM User Team Dashboard,,/Tool/AM/Questions/Q-402.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-402,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-403,AM User Team Dashboard,,/Tool/AM/Questions/Q-403.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-403,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-404,AM User Team Dashboard,,/Tool/AM/Questions/Q-404.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-404,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-405,AM User Team Dashboard,,/Tool/AM/Questions/Q-405.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-405,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-406,AM User Team Dashboard,,/Tool/AM/Questions/Q-406.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-406,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-407,AM User Team Dashboard,,/Tool/AM/Questions/Q-407.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-407,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-408,AM User Team Dashboard,,/Tool/AM/Questions/Q-408.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-408,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-409,AM User Team Dashboard,,/Tool/AM/Questions/Q-409.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-409,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-410,AM User Team Dashboard,,/Tool/AM/Questions/Q-410.json,Active,2018-11-16 14:05:49,2018-11-30 14:45:34,2018-11-16 14:05:49,2018-11-30 14:45:34,1,Question,Q-410,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-411,AM User Team Dashboard,,/Tool/AM/Questions/Q-411.json,Active,2018-11-16 14:05:51,2018-11-30 14:45:34,2018-11-16 14:05:51,2018-11-30 14:45:34,1,Question,Q-411,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-412,AM User Team Dashboard,,/Tool/AM/Questions/Q-412.json,Active,2018-11-16 14:05:51,2018-11-30 14:45:34,2018-11-16 14:05:51,2018-11-30 14:45:34,1,Question,Q-412,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-413,AM User Team Dashboard,,/Tool/AM/Questions/Q-413.json,Active,2018-11-16 14:05:51,2018-11-30 14:45:35,2018-11-16 14:05:51,2018-11-30 14:45:35,1,Question,Q-413,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-414,AM User Team Dashboard,,/Tool/AM/Questions/Q-414.json,Active,2018-11-16 14:05:51,2018-11-30 14:45:35,2018-11-16 14:05:51,2018-11-30 14:45:35,1,Question,Q-414,,,
ORG-001,AM-001,PR-001,AM-User-Team-Q-415,AM User Team Dashboard,,/Tool/AM/Questions/Q-415.json,Active,2018-11-16 14:05:51,2018-11-30 14:45:35,2018-11-16 14:05:51,2018-11-30 14:45:35,1,Question,Q-415,,,
ORG-001,CB-001,PR-001,CB-Insights-001,CB  Insights Dashboard,,/Tool/CB/CB-Insights-001.json,Active,2018-11-16 14:05:48,2018-11-30 14:59:21,2018-11-16 14:05:48,2018-11-30 14:59:21,0,Tool,CB-001,,,
ORG-001,CB-001,PR-001,CB-Index-001,CB  KPI Index Dashboard,,/Tool/CB/CB-Index-001.json,Active,2018-11-16 14:05:48,2018-11-30 14:59:21,2018-11-16 14:05:48,2018-11-30 14:59:21,0,Tool,CB-001,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-500,CB User Team Dashboard,,/Tool/CB/Questions/Q-500.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-500,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-501,CB User Team Dashboard,,/Tool/CB/Questions/Q-501.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-501,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-502,CB User Team Dashboard,,/Tool/CB/Questions/Q-502.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-502,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-503,CB User Team Dashboard,,/Tool/CB/Questions/Q-503.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-503,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-504,CB User Team Dashboard,,/Tool/CB/Questions/Q-504.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-504,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-505,CB User Team Dashboard,,/Tool/CB/Questions/Q-505.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-505,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-506,CB User Team Dashboard,,/Tool/CB/Questions/Q-506.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-506,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-507,CB User Team Dashboard,,/Tool/CB/Questions/Q-507.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-507,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-508,CB User Team Dashboard,,/Tool/CB/Questions/Q-508.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:21,2018-11-16 14:05:49,2018-11-30 14:59:21,1,Question,Q-508,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-509,CB User Team Dashboard,,/Tool/CB/Questions/Q-509.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:22,2018-11-16 14:05:49,2018-11-30 14:59:22,1,Question,Q-509,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-510,CB User Team Dashboard,,/Tool/CB/Questions/Q-510.json,Active,2018-11-16 14:05:49,2018-11-30 14:59:22,2018-11-16 14:05:49,2018-11-30 14:59:22,1,Question,Q-510,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-511,CB User Team Dashboard,,/Tool/CB/Questions/Q-511.json,Active,2018-11-16 14:05:51,2018-11-30 14:59:22,2018-11-16 14:05:51,2018-11-30 14:59:22,1,Question,Q-511,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-512,CB User Team Dashboard,,/Tool/CB/Questions/Q-512.json,Active,2018-11-16 14:05:51,2018-11-30 14:59:23,2018-11-16 14:05:51,2018-11-30 14:59:23,1,Question,Q-512,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-513,CB User Team Dashboard,,/Tool/CB/Questions/Q-513.json,Active,2018-11-16 14:05:51,2018-11-30 14:59:23,2018-11-16 14:05:51,2018-11-30 14:59:23,1,Question,Q-513,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-514,CB User Team Dashboard,,/Tool/CB/Questions/Q-514.json,Active,2018-11-16 14:05:51,2018-11-30 14:59:23,2018-11-16 14:05:51,2018-11-30 14:59:23,1,Question,Q-514,,,
ORG-001,CB-001,PR-001,CB-User-Team-Q-515,CB User Team Dashboard,,/Tool/CB/Questions/Q-515.json,Active,2018-11-16 14:05:51,2018-11-30 14:59:23,2018-11-16 14:05:51,2018-11-30 14:59:23,1,Question,Q-515,,,
ORG-001,SD-001,PR-001,SD-Insights-001,SD  Insights Dashboard,,/Tool/SD/SD-Insights-001.json,Active,2018-11-16 14:05:48,2018-11-30 15:01:52,2018-11-16 14:05:48,2018-11-30 15:01:52,0,Tool,SD-001,,,
ORG-001,SD-001,PR-001,SD-Index-001,SD  KPI Index Dashboard,,/Tool/SD/SD-Index-001.json,Active,2018-11-16 14:05:48,2018-11-30 15:01:52,2018-11-16 14:05:48,2018-11-30 15:01:52,0,Tool,SD-001,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-600,SD User Team Dashboard,,/Tool/SD/Questions/Q-600.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:52,2018-11-16 14:05:49,2018-11-30 15:01:52,1,Question,Q-600,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-601,SD User Team Dashboard,,/Tool/SD/Questions/Q-601.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-601,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-602,SD User Team Dashboard,,/Tool/SD/Questions/Q-602.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-602,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-603,SD User Team Dashboard,,/Tool/SD/Questions/Q-603.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-603,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-604,SD User Team Dashboard,,/Tool/SD/Questions/Q-604.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-604,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-605,SD User Team Dashboard,,/Tool/SD/Questions/Q-605.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-605,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-606,SD User Team Dashboard,,/Tool/SD/Questions/Q-606.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-606,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-607,SD User Team Dashboard,,/Tool/SD/Questions/Q-607.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-607,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-608,SD User Team Dashboard,,/Tool/SD/Questions/Q-608.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-608,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-609,SD User Team Dashboard,,/Tool/SD/Questions/Q-609.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-609,,,
ORG-001,SD-001,PR-001,SD-User-Team-Q-610,SD User Team Dashboard,,/Tool/SD/Questions/Q-610.json,Active,2018-11-16 14:05:49,2018-11-30 15:01:53,2018-11-16 14:05:49,2018-11-30 15:01:53,1,Question,Q-610,,,
